"NUMERO_PROCESSO_COMPRA";"URL_PORTAL_TRANSPARENCIA";"DATA_CADASTRAMENTO_PROCESSO";"OBJETO_PROCESSO";"URL_DOCUMENTOS_PROCESSO";"CODIGO_ORGAO_DEMANDANTE";"ORGAO_DEMANDANTE";"SITUACAO_PROCESSO";"PROCEDIMENTO_CONTRATACAO";"NUMERO_REGISTRO_PRECO";"URL_NUMERO_REGISTRO_PRECO";"NUMERO_CONTRATO";"URL_INTEGRA_CONTRATO";"CODIGO_ORGAO_CONTRATO";"ORGAO_CONTRATO";"DATA_PUBLICACAO";"INICIO_VIGENCIA";"FIM_VIGENCIA";"FIM_VIGENCIA_ATUALIZADA";"CPF_CNPJ_CONTRATADO";"CONTRATADO";"PROCESSO_SEI";"URL_PROCESSO_SEI";"CODIGO_ITEM_MATERIAL_SERVICO";"ITEM_MATERIAL_SERVICO";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE_ORCAMENTARIA";"LINHA_FORNECIMENTO";"CIDADE_ENTREGA";"QUANTIDADE_HOMOLOGADA";"VALOR_REFERENCIA_UNITARIO";"VALOR_HOMOLOGADO_UNITARIO";"VALOR_REFERENCIA";"VALOR_HOMOLOGADO"
"1401608 000009/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/3692/0/0/0/0/1817/9040021/189320/90670/324849/1401608000009-2020";2020-05-24;"Compra emergencial de materiais para enfrentamento ao COVID-19. Materiais de Prevenção e Segurança
contra Pânico e Incêndio e material para orientações de segurança.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=9&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9250224;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163298";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-05;2020-06-03;NA;2020-12-02;"35.030.914/0001-80";"ABADIA INCENDIO LTDA";"1400.01.0024060/2020-76";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNWjYxpTJ6cY5pMv4NnUUAIxBEk65C56Tx3WuWIMHGfIx";1391542;"SINALIZACAO DE EMERGENCIA - MATERIA-PRIMA: MATERIAL PLASTICO TIPO PVC; DIMENSOES: 40CM X 20CM; SIGNIFICADO: SAIDA - S12; PICTOGRAMA: MENSAGEM; COR DE FUNDO: VERDE;";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTOS, COMPONENTES, ACESSORIOS  E ARTIGOS PARA  COMBATE A INCENDIO, RESGATE, BUSCA E SALVAMENTO";"Belo Horizonte";78;6,8;4,95;530,4;386,1
"1401608 000009/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/3692/0/0/0/0/1817/9040021/189320/90670/324849/1401608000009-2020";2020-05-24;"Compra emergencial de materiais para enfrentamento ao COVID-19. Materiais de Prevenção e Segurança
contra Pânico e Incêndio e material para orientações de segurança.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=9&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9250224;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163298";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-05;2020-06-03;NA;2020-12-02;"35.030.914/0001-80";"ABADIA INCENDIO LTDA";"1400.01.0024060/2020-76";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNWjYxpTJ6cY5pMv4NnUUAIxBEk65C56Tx3WuWIMHGfIx";1414160;"SINALIZACAO DE EMERGENCIA - MATERIA-PRIMA: PLASTICO TIPO PVC; DIMENSOES: 40CM X 20CM; SIGNIFICADO: SAIDA DE EMERGENCIA A DIREITA - S2; PICTOGRAMA: FOTOLUMINESCENTE; COR DE FUNDO: VERDE;";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTOS, COMPONENTES, ACESSORIOS  E ARTIGOS PARA  COMBATE A INCENDIO, RESGATE, BUSCA E SALVAMENTO";"Belo Horizonte";76;6,8;4,95;516,8;376,2
"1401608 000009/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/3692/0/0/0/0/1817/9040021/189320/90670/324849/1401608000009-2020";2020-05-24;"Compra emergencial de materiais para enfrentamento ao COVID-19. Materiais de Prevenção e Segurança
contra Pânico e Incêndio e material para orientações de segurança.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=9&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9250224;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163298";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-05;2020-06-03;NA;2020-12-02;"35.030.914/0001-80";"ABADIA INCENDIO LTDA";"1400.01.0024060/2020-76";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNWjYxpTJ6cY5pMv4NnUUAIxBEk65C56Tx3WuWIMHGfIx";1451006;"SINALIZACAO DE EMERGENCIA - MATERIA-PRIMA: PVC; DIMENSOES: 30X30CM COM 2MM DE ESPESSURA; SIGNIFICADO: LOCALIZACAO DO EXTINTOR DE INCENDIO; PICTOGRAMA: EXTINTOR DE INCENDIO; COR DE FUNDO: VERMELHO;";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTOS, COMPONENTES, ACESSORIOS  E ARTIGOS PARA  COMBATE A INCENDIO, RESGATE, BUSCA E SALVAMENTO";"Belo Horizonte";60;6,375;5,95;382,5;357
"1401608 000009/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/3692/0/0/0/0/1817/9040021/189320/90670/324849/1401608000009-2020";2020-05-24;"Compra emergencial de materiais para enfrentamento ao COVID-19. Materiais de Prevenção e Segurança
contra Pânico e Incêndio e material para orientações de segurança.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=9&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9250224;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163298";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-05;2020-06-03;NA;2020-12-02;"35.030.914/0001-80";"ABADIA INCENDIO LTDA";"1400.01.0024060/2020-76";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNWjYxpTJ6cY5pMv4NnUUAIxBEk65C56Tx3WuWIMHGfIx";1600125;"SUPORTE PARA EXTINTOR DE INCENDIO - TIPO: TRIPE PARAFUSAVEL; COMPATIBILIDADE: EXTINTOR AP/CO2/BC/ABC; MATERIA-PRIMA: ACO; ACABAMENTO: PINTURA;";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"EQUIPAMENTOS, COMPONENTES, ACESSORIOS  E ARTIGOS PARA  COMBATE A INCENDIO, RESGATE, BUSCA E SALVAMENTO";"Belo Horizonte";60;19,95;19,95;1197;1197
"1401608 000009/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/3692/0/0/0/0/1817/9040021/189320/90670/324849/1401608000009-2020";2020-05-24;"Compra emergencial de materiais para enfrentamento ao COVID-19. Materiais de Prevenção e Segurança
contra Pânico e Incêndio e material para orientações de segurança.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=9&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9250233;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163307";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-05;2020-06-03;NA;2020-12-02;"25.698.473/0001-35";"GRAWANDO COMERCIAL LTDA -ME";"1400.01.0024060/2020-76";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNWjYxpTJ6cY5pMv4NnUUAIxBEk65C56Tx3WuWIMHGfIx";90670;"CONFECCAO DE BANNER EM LONA, FORMATO 80 X 120CM , 4X0 COR,  ACABAMENTO BASTAO E CORDA.";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"SERVICOS GRAFICOS";"Belo Horizonte";0;2750;2750;2750;2750
"1401608 000011/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/24-06-2020/1831009/0/0/11427/0/0/0/0/15894/36500135/86099/634522/325914/1401608000011-2020";2020-05-27;"Recipiente para acondicionamento de material esterilizante para uso pessoal para a prevenção e o combate ao COVID-19.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1401608&numero=11&ano=2020";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"Concluído";"Dispensa de Licitação";NA;NA;9251225;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163527";1400;"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";2020-06-27;2020-06-25;2020-12-24;2020-12-24;"26.286.203/0001-80";"FRANKLIN EMBALAGENS LTDA -EPP";"1400.01.0029563/2020-02";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNTuKrx28-LXCh34sH6SpYiBpujM5Fb6GF8z0engkMSC6";634522;"FRASCO PARA ACONDICIONAMENTO DE MEDICAMENTO - MATERIA-PRIMA: PLASTICO BRANCO LEITOSO TIPO CONTA-GOTAS; CAPACIDADE VOLUMETRICA: 30ML, TAMPA DE ROSCA TIPO LACRE; TIPO DO FUNDO: LISO; COR: -;";1401;"CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS";"MATERIAL PARA ACONDICIONAMENTO E EMBALAGENS";"Belo Horizonte";6000;2;1,35;12000;8100
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";227846;"AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL COM MANGA LONGA; MATERIA-PRIMA: TELA NAO TECIDA; GRAMATURA/COMPOSICAO: GRAMATURA MINIMA DE 30 G/M2; COMPRIMENTO: 110 CM DE CUMPRIMENTO;";4291;"FUNDO ESTADUAL DE SAUDE";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";10000;3,85;3,85;38500;38500
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";238392;"TOUCA DESCARTAVEL - MATERIA-PRIMA: NAO TECIDO, 100% POLIPROPILENO; TIPO: DESCARTAVEL; GRAMATURA: 20 A 30 G; MODELO: SANFONADA, COM ELASTICO; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE; APRESENTACAO: PACOTE 100 UN;";4291;"FUNDO ESTADUAL DE SAUDE";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";5587405;0,08;0,075;446992,4;419055,37
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";570184;"AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: DESCARTAVEL, MANGA LONGA COM ELASTICO NO PUNHO; MATERIA-PRIMA: POLIPROPILENO; GRAMATURA/COMPOSICAO: 16 A 20 G/M2; COMPRIMENTO: 110 CM DE COMPRIMENTO;";4291;"FUNDO ESTADUAL DE SAUDE";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";62000;1,72;1,72;106640;106640
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";1647385;"MASCARA DESCARTAVEL - IDENTIFICACAO: N 95 COM CARVAO ATIVADO; FORMATO: CONCHA OU DOBRAVEL; CAMADAS: 4 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: NAO APLICAVEL; FILTRO: FILTRO PFF2; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;";4291;"FUNDO ESTADUAL DE SAUDE";"EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS";"Belo Horizonte";5000;18,17;18,17;90850;90850
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";1672525;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% BORRACHA NITRILICA; ESTERIL: NAO; TAMANHO: P; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: EMBALAGEM 100 UNIDADES;";4291;"FUNDO ESTADUAL DE SAUDE";"MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR";"Belo Horizonte";9000;29,12;29,12;262080;262080
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";1672533;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% BORRACHA NITRILICA; ESTERIL: NAO; TAMANHO: M; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: EMBALAGEM 100 UNIDADES;";4291;"FUNDO ESTADUAL DE SAUDE";"MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR";"Belo Horizonte";13000;29,12;27,42;378560;356460
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";1672541;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: 100% BORRACHA NITRILICA; ESTERIL: NAO; TAMANHO: G; PO: ISENTA DE PO; FORMATO: AMBIDESTRA; TEXTURA: TEXTURIZADA E ANTIDERRAPANTE; APRESENTACAO: EMBALAGEM 100 UNIDADES;";4291;"FUNDO ESTADUAL DE SAUDE";"MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR";"Belo Horizonte";1000;24,71;24,71;24710;24710
"1501561 000005/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/30-04-2020/1831017/0/0/17532/0/0/0/0/10733/65320034/185711/1710273/320739/1501561000005-2020";2020-03-20;"Aquisição de Materiais Médico Hospitalares para atendimento a epidemia do COVID 19 no Estado de Minas Gerais.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=1501561&numero=5&ano=2020";1320;"SECRETARIA DE ESTADO DA SAUDE";"Concluído";"Dispensa de Licitação";NA;NA;9245572;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162367";1320;"SECRETARIA DE ESTADO DA SAUDE";2020-03-24;2020-03-24;NA;2020-09-23;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"1500.01.0014225/2020-94";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNfhvdQskkAOK8KfWEQ0s5t7ghqygo8U_Ichz28fPlct3";1672584;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS - COMPOSICAO: LATEX DE BORRACHA NATURAL; ESTERIL: NAO; TAMANHO: P; PO: BIOABSORVIVEL; FORMATO: AMBIDESTRA; TEXTURA: LISA; APRESENTACAO: EMBALAGEM 100 UNIDADES;";4291;"FUNDO ESTADUAL DE SAUDE";"MATERIAL E SUPRIMENTO MEDICO-HOSPITALAR";"Belo Horizonte";36888;28,47;28,47;1050201,36;1050201,36
